"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202310","NEUR5033","SYSTEMS NEUROSCIENCE","001","16271","","TBA"," ","Closed","0","2","","","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2023 Spring&crn-1=16271","Course offered at RBHS."
