"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202310","ID217","MODELING AND MANUFACTURING","102","13554","T","6:00 PM - 8:50 PM","FMH 305","Open","19","16","Short, Martin","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2023 Spring&crn-1=13554",""
"202310","ID264","INDUSTRIAL DESIGN STUDIO II","002","13555","MR","1:00 PM - 5:20 PM"," ","Open","15","7","Alcala, Jose","Face-to-Face","4","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2023 Spring&crn-1=13555","This course meets in the Idea Factory."
"202310","ID341","SUSTAINABLE MATERIAL & PROCESS","002","13556","MW","10:00 AM - 11:20 AM","KUPF 118","Closed","35","35","Alcala, Jose","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2023 Spring&crn-1=13556",""
"202310","ID364","INDUSTRIAL DESIGN STUDIO IV","002","13557","MR","12:00 PM - 5:20 PM"," ","Open","15","7","Alcala, Jose","Face-to-Face","5","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2023 Spring&crn-1=13557","This course meets in the Idea Factory."
"202310","ID464","COMPREHENSIVE/THESIS STUDIO","002","13558","MR","12:00 PM - 5:20 PM"," ","Open","15","8","Zarzycki, Andrzej","Face-to-Face","5","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2023 Spring&crn-1=13558",""
