"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202310","UMD5002","GENOM PROTEOMICS & BIOINFORMAT","001","16310","","TBA"," ","Closed","0","2","","","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2023 Spring&crn-1=16310","Course offered at RBHS."
"202310","UMD5134","HEMATOPOIETIC STEM CELL BIOL","001","16590","","TBA"," ","Closed","0","1","","","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2023 Spring&crn-1=16590","Course offered at RBHS."
